"","Date","Ticker","Name","Sector"
"881",1973-10-01,"PBI","Pitney Bowes",NA
"882",1973-10-01,"SE","Spectra Energy",NA
"883",1973-10-01,"STJ","St Jude Medical",NA
"884",1973-10-01,"LM","Legg Mason",NA
"885",1973-10-01,"AA","Alcoa Inc",NA
"886",1973-10-01,"DO","Diamond Offshore Drilling",NA
"887",1973-10-01,"HOT","Starwood",NA
"888",1973-10-01,"EMC","EMC Corporation",NA
"889",1973-10-01,"TE","TECO Energy",NA
"890",1973-10-01,"CCE","Coca-Cola Enterprises",NA
"891",1973-10-01,"TWC","Time Warner Cable",NA
"892",1973-10-01,"SNDK","SanDisk",NA
"893",1973-10-01,"THC","Tenet Healthcare",NA
"894",1973-10-01,"CAM","Cameron International",NA
"895",1973-10-01,"POM","Pepco Holdings",NA
"896",1973-10-01,"CNX","Consol Energy",NA
"897",1973-10-01,"PCL","Plum Creek Timber",NA
"898",1973-10-01,"PCP","Precision Castparts Corporation",NA
"899",1973-10-01,"BRCM","Broadcom Corporation",NA
"900",1973-10-01,"ACE","Chubb",NA
"901",1973-10-01,"ALTR","Altera",NA
"902",1973-10-01,"CSC","Computer Sciences Corporation",NA
"903",1973-10-01,"SIAL","Sigma-Aldrich",NA
"904",1973-10-01,"GNW","Genworth Financial",NA
"905",1973-10-01,"HCBK","Hudson City Bancorp",NA
"906",1973-10-01,"HSP","Hospira",NA
"907",1973-10-01,"PLL","Pall Corporation",NA
"908",1973-10-01,"DTV","DirecTV",NA
"909",1973-10-01,"NE","Noble Corporation",NA
"910",1973-10-01,"FDO","Family Dollar",NA
"911",1973-10-01,"ATI","Allegheny Technologies",NA
"912",1973-10-01,"TEG","Integrys Energy Group",NA
"913",1973-10-01,"WIN","Windstream Communications",NA
"914",1973-10-01,"AGN","Allergan",NA
"915",1973-10-01,"DNR","Denbury Resources",NA
"916",1973-10-01,"NBR","Nabors Industries",NA
"917",1973-10-01,"AVP","Avon Products",NA
"918",1973-10-01,"CFN","Carefusion",NA
"919",1973-10-01,"SWY","Safeway",NA
"920",1973-10-01,"BMS","Bemis Company",NA
"921",1973-10-01,"JBL","Jabil Circuit",NA
"922",1973-10-01,"BTU","Peabody Energy",NA
"923",1973-10-01,"GHC","Graham Holdings",NA
"924",1973-10-01,"RDC","Rowan Companies",NA
"925",1973-10-01,"X","United States Steel",NA
"926",1973-10-01,"FRX","Forest Laboratories",NA
"927",1973-10-01,"IGT","International Game Technology",NA
"928",1973-10-01,"LSI","LSI Corporation",NA
"929",1973-10-01,"BEAM","Beam Inc",NA
"930",1973-10-01,"SLM","SLM Corporation",NA
"931",1973-10-01,"LIFE","Life Technologies",NA
"932",1973-10-01,"ANF","Abercrombie & Fitch",NA
"933",1973-10-01,"TER","Teradyne",NA
"934",1973-10-01,"MOLX","Molex",NA
"935",1973-10-01,"JCP","JCPenney",NA
"936",1973-10-01,"NYX","NYSE Euronext",NA
"937",1973-10-01,"DELL","Dell",NA
"938",1973-10-01,"AMD","Advanced Micro Devices",NA
"939",1973-10-01,"BMC","BMC Software",NA
"940",1973-10-01,"S","Sprint Nextel",NA
"941",1973-10-01,"APOL","Apollo Education Group",NA
"942",1973-10-01,"FHN","First Horizon",NA
"943",1973-10-01,"HNZ","Heinz",NA
"944",1973-10-01,"DF","Dean Foods",NA
"945",1973-10-01,"CVH","Coventry Health Care",NA
"946",1973-10-01,"PCS","MetroPCS",NA
"947",1973-10-01,"BIG","Big Lots",NA
"948",1973-10-01,"FII","Federated Investors",NA
"949",1973-10-01,"TIE","Titanium Metals",NA
"950",1973-10-01,"RRD","RR Donnelley",NA
"951",1973-10-01,"SUN","Sunoco",NA
"952",1973-10-01,"LXK","Lexmark",NA
"953",1973-10-01,"DV","DeVry",NA
"954",1973-10-01,"SHLD","Sears Holdings",NA
"955",1973-10-01,"GR","Goodrich Corporation",NA
"956",1973-10-01,"PGN","Progress Energy",NA
"957",1973-10-01,"SLE","Sara Lee Corporation",NA
"958",1973-10-01,"NVLS","Novellus Systems",NA
"959",1973-10-01,"MMI","Motorola Mobility",NA
"960",1973-10-01,"EP","El Paso Corporation",NA
"961",1973-10-01,"SVU","Supervalu",NA
"962",1973-10-01,"MHS","Medco Health Solutions",NA
"963",1973-10-01,"CEG","Constellation Energy Group",NA
"964",1973-10-01,"CPWR","Compuware",NA
"965",1973-10-01,"TLAB","Tellabs",NA
"966",1973-10-01,"MWW","Monster Worldwide",NA
"967",1973-10-01,"WFR","MEMC Electronic Materials",NA
"968",1973-10-01,"GAS","Nicor Gas",NA
"969",1973-10-01,"JNS","Janus Capital Group",NA
"970",1973-10-01,"ITT","ITT",NA
"971",1973-10-01,"CEPH","Cephalon",NA
"972",1973-10-01,"NSM","National Semiconductor",NA
"973",1973-10-01,"MI","Marshall & Ilsley",NA
"974",1973-10-01,"RSH","RadioShack",NA
"975",1973-10-01,"NOVL","Novell",NA
"976",1973-10-01,"GENZ","Genzyme",NA
"977",1973-10-01,"Q","Qwest Communications",NA
"978",1973-10-01,"MFE","McAfee",NA
"979",1973-10-01,"KG","King Pharmaceuticals",NA
"980",1973-10-01,"EK","Eastman Kodak",NA
"981",1973-10-01,"ODP","Office Depot",NA
"982",1973-10-01,"NYT","The New York Times Company",NA
"983",1973-10-01,"PTV","Pactiv",NA
"984",1973-10-01,"SII","Smith International",NA
"985",1973-10-01,"MIL","Millipore",NA
"986",1973-10-01,"STR","Questar",NA
"987",1973-10-01,"XTO","XTO Energy",NA
"988",1973-10-01,"BJS","BJ Services",NA
"989",1973-10-01,"RX","IMS Health",NA
"990",1973-10-01,"CIEN","Ciena",NA
"991",1973-10-01,"DYN","Dynegy",NA
"992",1973-10-01,"KBH","KB Home",NA
"993",1973-10-01,"MBI","MBIA",NA
"994",1973-10-01,"SGP","Schering-Plough",NA
"995",1973-10-01,"CBE","Cooper Industries",NA
"996",1973-10-01,"CTX","Centex Corp.",NA
"997",1973-10-01,"COV","Covidien",NA
"998",1973-10-01,"ACAS","American Capital",NA
"999",1973-10-01,"JNY","Jones Apparel Group",NA
"1000",1973-10-01,"WB","Wachovia Bank",NA
"1001",1973-10-01,"LEH","Lehman Brothers",NA
"1002",1973-10-01,"FRE","Freddie Mac",NA
"1003",1973-10-01,"FNM","Fannie Mae",NA
"1004",1973-10-01,"CFC","Countrywide Financial Corp",NA
"1005",1973-10-01,"BC","Brunswick",NA
"1006",1973-10-01,"OMX","OfficeMax",NA
"1007",1973-10-01,"TRB","Tribune Media",NA
"1008",1973-10-01,"DJ","Dow Jones",NA
"1009",1973-10-01,"AV","Avaya",NA
"1010",1973-10-01,"SLR","Solectron",NA
"1011",1973-10-01,"NCR","NCR Corporation",NA
"1012",1973-10-01,"MXIM","Maxim Integrated Products",NA
"1013",1973-10-01,"FDC","First Data",NA
"1014",1973-10-01,"KSE","KeySpan",NA
"1015",1973-10-01,"TSG","Sabre Corporation",NA
"1016",1973-10-01,"ABS","Albertsons",NA
"1017",1973-10-01,"T","AT&T Corporation",NA
"1018",1973-10-01,"GLK","Great Lakes Chemical",NA
"1019",1973-10-01,"QTRN","Quintiles Transnational",NA
"1020",1973-10-01,"BS","Bethlehem Steel",NA
"1021",1973-10-01,"OI","Owens-Illinois",NA
"1022",1973-10-01,"GRA","WR Grace",NA
"1023",1973-10-01,"CCK","Crown Holdings",NA
"1024",1973-10-01,"RAD","RiteAid",NA
"1025",1973-10-01,"TMC","Times Mirror",NA
"1026",1973-10-01,"SMS","Shared Medical Systems",NA
"1027",1973-10-01,"LDW","Laidlaw",NA
"1028",1973-10-01,"USL","USLife",NA
"1029",1979-04-01,"MMM","3M","Industrials"
"1030",1979-04-01,"ABT","Abbott","Health Care"
"1031",1979-04-01,"ADM","ADM","Consumer Staples"
"1032",1979-04-01,"ADBE","Adobe Inc.","Information Technology"
"1033",1979-04-01,"ADP","ADP","Information Technology"
"1034",1979-04-01,"AES","AES Corporation","Utilities"
"1035",1979-04-01,"AFL","Aflac","Financials"
"1036",1979-04-01,"A","Agilent Technologies","Health Care"
"1037",1979-04-01,"APD","Air Products and Chemicals","Materials"
"1038",1979-04-01,"AKAM","Akamai","Information Technology"
"1039",1979-04-01,"ALL","Allstate","Financials"
"1040",1979-04-01,"GOOG","Alphabet Inc. (Class C)","Communication Services"
"1041",1979-04-01,"MO","Altria","Consumer Staples"
"1042",1979-04-01,"AEE","Ameren","Utilities"
"1043",1979-04-01,"AEP","American Electric Power","Utilities"
"1044",1979-04-01,"AXP","American Express","Financials"
"1045",1979-04-01,"AIG","American International Group","Financials"
"1046",1979-04-01,"AMT","American Tower","Real Estate"
"1047",1979-04-01,"AMP","Ameriprise Financial","Financials"
"1048",1979-04-01,"ABC","AmerisourceBergen","Health Care"
"1049",1979-04-01,"AMGN","Amgen","Health Care"
"1050",1979-04-01,"APH","Amphenol","Information Technology"
"1051",1979-04-01,"ADI","Analog Devices","Information Technology"
"1052",1979-04-01,"AON","Aon","Financials"
"1053",1979-04-01,"APA","APA Corporation","Energy"
"1054",1979-04-01,"AAPL","Apple Inc.","Information Technology"
"1055",1979-04-01,"AMAT","Applied Materials","Information Technology"
"1056",1979-04-01,"APTV","Aptiv","Consumer Discretionary"
"1057",1979-04-01,"AIZ","Assurant","Financials"
"1058",1979-04-01,"T","AT&T","Communication Services"
"1059",1979-04-01,"ADSK","Autodesk","Information Technology"
"1060",1979-04-01,"AZO","AutoZone","Consumer Discretionary"
"1061",1979-04-01,"AVY","Avery Dennison","Materials"
"1062",1979-04-01,"BKR","Baker Hughes","Energy"
"1063",1979-04-01,"BALL","Ball Corporation","Materials"
"1064",1979-04-01,"BAC","Bank of America","Financials"
"1065",1979-04-01,"BBWI","Bath & Body Works, Inc.","Consumer Discretionary"
"1066",1979-04-01,"BAX","Baxter International","Health Care"
"1067",1979-04-01,"BDX","Becton Dickinson","Health Care"
"1068",1979-04-01,"BRK.B","Berkshire Hathaway","Financials"
"1069",1979-04-01,"BBY","Best Buy","Consumer Discretionary"
"1070",1979-04-01,"BIIB","Biogen","Health Care"
"1071",1979-04-01,"BK","BNY Mellon","Financials"
"1072",1979-04-01,"BA","Boeing","Industrials"
"1073",1979-04-01,"BKNG","Booking Holdings","Consumer Discretionary"
"1074",1979-04-01,"BXP","Boston Properties","Real Estate"
"1075",1979-04-01,"BSX","Boston Scientific","Health Care"
"1076",1979-04-01,"BMY","Bristol Myers Squibb","Health Care"
"1077",1979-04-01,"BF.B","Brown–Forman","Consumer Staples"
"1078",1979-04-01,"CHRW","C.H. Robinson","Industrials"
"1079",1979-04-01,"CPB","Campbell Soup Company","Consumer Staples"
"1080",1979-04-01,"COF","Capital One","Financials"
"1081",1979-04-01,"CAH","Cardinal Health","Health Care"
"1082",1979-04-01,"CCL","Carnival","Consumer Discretionary"
"1083",1979-04-01,"CAT","Caterpillar Inc.","Industrials"
"1084",1979-04-01,"CBRE","CBRE Group","Real Estate"
"1085",1979-04-01,"CNP","CenterPoint Energy","Utilities"
"1086",1979-04-01,"CF","CF Industries","Materials"
"1087",1979-04-01,"SCHW","Charles Schwab Corporation","Financials"
"1088",1979-04-01,"CVX","Chevron Corporation","Energy"
"1089",1979-04-01,"CI","Cigna","Health Care"
"1090",1979-04-01,"CINF","Cincinnati Financial","Financials"
"1091",1979-04-01,"CTAS","Cintas","Industrials"
"1092",1979-04-01,"CSCO","Cisco","Information Technology"
"1093",1979-04-01,"C","Citigroup","Financials"
"1094",1979-04-01,"CTXS","Citrix","Information Technology"
"1095",1979-04-01,"CLX","Clorox","Consumer Staples"
"1096",1979-04-01,"CME","CME Group","Financials"
"1097",1979-04-01,"CMS","CMS Energy","Utilities"
"1098",1979-04-01,"KO","The Coca-Cola Company","Consumer Staples"
"1099",1979-04-01,"CTSH","Cognizant","Information Technology"
"1100",1979-04-01,"CL","Colgate-Palmolive","Consumer Staples"
"1101",1979-04-01,"CMCSA","Comcast","Communication Services"
"1102",1979-04-01,"CMA","Comerica","Financials"
"1103",1979-04-01,"CAG","Conagra Brands","Consumer Staples"
"1104",1979-04-01,"COP","ConocoPhillips","Energy"
"1105",1979-04-01,"ED","Consolidated Edison","Utilities"
"1106",1979-04-01,"GLW","Corning Inc.","Information Technology"
"1107",1979-04-01,"COST","Costco","Consumer Staples"
"1108",1979-04-01,"CTRA","Coterra","Energy"
"1109",1979-04-01,"CSX","CSX","Industrials"
"1110",1979-04-01,"CMI","Cummins","Industrials"
"1111",1979-04-01,"CVS","CVS Health","Health Care"
"1112",1979-04-01,"DHI","D.R. Horton","Consumer Discretionary"
"1113",1979-04-01,"DHR","Danaher Corporation","Health Care"
"1114",1979-04-01,"DRI","Darden Restaurants","Consumer Discretionary"
"1115",1979-04-01,"DVA","DaVita Inc.","Health Care"
"1116",1979-04-01,"DE","John Deere","Industrials"
"1117",1979-04-01,"XRAY","Dentsply Sirona","Health Care"
"1118",1979-04-01,"DVN","Devon Energy","Energy"
"1119",1979-04-01,"DIS","Disney","Communication Services"
"1120",1979-04-01,"D","Dominion Energy","Utilities"
"1121",1979-04-01,"DOV","Dover Corporation","Industrials"
"1122",1979-04-01,"DTE","DTE Energy","Utilities"
"1123",1979-04-01,"DUK","Duke Energy","Utilities"
"1124",1979-04-01,"EMN","Eastman Chemical Company","Materials"
"1125",1979-04-01,"ETN","Eaton Corporation","Industrials"
"1126",1979-04-01,"EBAY","eBay","Consumer Discretionary"
"1127",1979-04-01,"ECL","Ecolab","Materials"
"1128",1979-04-01,"EIX","Edison International","Utilities"
"1129",1979-04-01,"EA","Electronic Arts","Communication Services"
"1130",1979-04-01,"ELV","Elevance Health","Health Care"
"1131",1979-04-01,"LLY","Eli Lilly and Company","Health Care"
"1132",1979-04-01,"EMR","Emerson Electric","Industrials"
"1133",1979-04-01,"ETR","Entergy","Utilities"
"1134",1979-04-01,"EOG","EOG Resources","Energy"
"1135",1979-04-01,"EFX","Equifax","Industrials"
"1136",1979-04-01,"EQR","Equity Residential","Real Estate"
"1137",1979-04-01,"EL","The Estée Lauder Companies","Consumer Staples"
"1138",1979-04-01,"ES","Eversource","Utilities"
"1139",1979-04-01,"EXC","Exelon","Utilities"
"1140",1979-04-01,"EXPD","Expeditors International","Industrials"
"1141",1979-04-01,"XOM","ExxonMobil","Energy"
"1142",1979-04-01,"FDX","FedEx","Industrials"
"1143",1979-04-01,"FITB","Fifth Third Bank","Financials"
"1144",1979-04-01,"FE","FirstEnergy","Utilities"
"1145",1979-04-01,"FIS","FIS","Information Technology"
"1146",1979-04-01,"FISV","Fiserv","Information Technology"
"1147",1979-04-01,"F","Ford Motor Company","Consumer Discretionary"
"1148",1979-04-01,"BEN","Franklin Templeton","Financials"
"1149",1979-04-01,"FCX","Freeport-McMoRan","Materials"
"1150",1979-04-01,"GD","General Dynamics","Industrials"
"1151",1979-04-01,"GE","General Electric","Industrials"
"1152",1979-04-01,"GIS","General Mills","Consumer Staples"
"1153",1979-04-01,"GPC","Genuine Parts Company","Consumer Discretionary"
"1154",1979-04-01,"GILD","Gilead Sciences","Health Care"
"1155",1979-04-01,"GL","Globe Life","Financials"
"1156",1979-04-01,"GS","Goldman Sachs","Financials"
"1157",1979-04-01,"HAL","Halliburton","Energy"
"1158",1979-04-01,"HIG","Hartford (The)","Financials"
"1159",1979-04-01,"HAS","Hasbro","Consumer Discretionary"
"1160",1979-04-01,"PEAK","Healthpeak","Real Estate"
"1161",1979-04-01,"HSY","Hershey's","Consumer Staples"
"1162",1979-04-01,"HES","Hess Corporation","Energy"
"1163",1979-04-01,"HD","The Home Depot","Consumer Discretionary"
"1164",1979-04-01,"HON","Honeywell","Industrials"
"1165",1979-04-01,"HST","Host Hotels & Resorts","Real Estate"
"1166",1979-04-01,"HPQ","HP Inc.","Information Technology"
"1167",1979-04-01,"HUM","Humana","Health Care"
"1168",1979-04-01,"HBAN","Huntington Bancshares","Financials"
"1169",1979-04-01,"IBM","IBM","Information Technology"
"1170",1979-04-01,"ITW","Illinois Tool Works","Industrials"
"1171",1979-04-01,"INTC","Intel","Information Technology"
"1172",1979-04-01,"IP","International Paper","Materials"
"1173",1979-04-01,"IPG","The Interpublic Group of Companies","Communication Services"
"1174",1979-04-01,"IFF","International Flavors & Fragrances","Materials"
"1175",1979-04-01,"ISRG","Intuitive Surgical","Health Care"
"1176",1979-04-01,"IVZ","Invesco","Financials"
"1177",1979-04-01,"IQV","IQVIA","Health Care"
"1178",1979-04-01,"IRM","Iron Mountain","Real Estate"
"1179",1979-04-01,"J","Jacobs Engineering Group","Industrials"
"1180",1979-04-01,"JNJ","Johnson & Johnson","Health Care"
"1181",1979-04-01,"JCI","Johnson Controls","Industrials"
"1182",1979-04-01,"JPM","JPMorgan Chase","Financials"
"1183",1979-04-01,"K","Kellogg's","Consumer Staples"
"1184",1979-04-01,"KEY","KeyCorp","Financials"
"1185",1979-04-01,"KMB","Kimberly-Clark","Consumer Staples"
"1186",1979-04-01,"KIM","Kimco Realty","Real Estate"
"1187",1979-04-01,"KLAC","KLA Corporation","Information Technology"
"1188",1979-04-01,"KR","Kroger","Consumer Staples"
"1189",1979-04-01,"LHX","L3Harris","Industrials"
"1190",1979-04-01,"LH","LabCorp","Health Care"
"1191",1979-04-01,"LEN","Lennar","Consumer Discretionary"
"1192",1979-04-01,"LNC","Lincoln Financial","Financials"
"1193",1979-04-01,"LIN","Linde plc","Materials"
"1194",1979-04-01,"LMT","Lockheed Martin","Industrials"
"1195",1979-04-01,"L","Loews Corporation","Financials"
"1196",1979-04-01,"LOW","Lowe's","Consumer Discretionary"
"1197",1979-04-01,"LUMN","Lumen Technologies","Communication Services"
"1198",1979-04-01,"MTB","M&T Bank","Financials"
"1199",1979-04-01,"MRO","Marathon Oil","Energy"
"1200",1979-04-01,"MAR","Marriott International","Consumer Discretionary"
"1201",1979-04-01,"MMC","Marsh McLennan","Financials"
"1202",1979-04-01,"MAS","Masco","Industrials"
"1203",1979-04-01,"MA","Mastercard","Information Technology"
"1204",1979-04-01,"MKC","McCormick & Company","Consumer Staples"
"1205",1979-04-01,"MCD","McDonald's","Consumer Discretionary"
"1206",1979-04-01,"MCK","McKesson","Health Care"
"1207",1979-04-01,"MDT","Medtronic","Health Care"
"1208",1979-04-01,"MRK","Merck & Co.","Health Care"
"1209",1979-04-01,"META","Meta Platforms","Communication Services"
"1210",1979-04-01,"MET","MetLife","Financials"
"1211",1979-04-01,"MCHP","Microchip Technology","Information Technology"
"1212",1979-04-01,"MU","Micron Technology","Information Technology"
"1213",1979-04-01,"MSFT","Microsoft","Information Technology"
"1214",1979-04-01,"TAP","Molson Coors Beverage Company","Consumer Staples"
"1215",1979-04-01,"MDLZ","Mondelez International","Consumer Staples"
"1216",1979-04-01,"MCO","Moody's Corporation","Financials"
"1217",1979-04-01,"MS","Morgan Stanley","Financials"
"1218",1979-04-01,"MSI","Motorola Solutions","Information Technology"
"1219",1979-04-01,"NDAQ","Nasdaq, Inc.","Financials"
"1220",1979-04-01,"NTAP","NetApp","Information Technology"
"1221",1979-04-01,"NWL","Newell Brands","Consumer Discretionary"
"1222",1979-04-01,"NEM","Newmont","Materials"
"1223",1979-04-01,"NWSA","News Corp (Class A)","Communication Services"
"1224",1979-04-01,"NEE","NextEra Energy","Utilities"
"1225",1979-04-01,"NKE","Nike, Inc.","Consumer Discretionary"
"1226",1979-04-01,"NI","NiSource","Utilities"
"1227",1979-04-01,"NSC","Norfolk Southern Railway","Industrials"
"1228",1979-04-01,"NTRS","Northern Trust","Financials"
"1229",1979-04-01,"NOC","Northrop Grumman","Industrials"
"1230",1979-04-01,"NLOK","NortonLifeLock","Information Technology"
"1231",1979-04-01,"NRG","NRG Energy","Utilities"
"1232",1979-04-01,"NUE","Nucor","Materials"
"1233",1979-04-01,"NVDA","Nvidia","Information Technology"
"1234",1979-04-01,"ORLY","O'Reilly Auto Parts","Consumer Discretionary"
"1235",1979-04-01,"OXY","Occidental Petroleum","Energy"
"1236",1979-04-01,"OMC","Omnicom Group","Communication Services"
"1237",1979-04-01,"OKE","Oneok","Energy"
"1238",1979-04-01,"ORCL","Oracle Corporation","Information Technology"
"1239",1979-04-01,"PCAR","Paccar","Industrials"
"1240",1979-04-01,"PARA","Paramount Global","Communication Services"
"1241",1979-04-01,"PH","Parker Hannifin","Industrials"
"1242",1979-04-01,"PAYX","Paychex","Information Technology"
"1243",1979-04-01,"PEP","PepsiCo","Consumer Staples"
"1244",1979-04-01,"PKI","PerkinElmer","Health Care"
"1245",1979-04-01,"PFE","Pfizer","Health Care"
"1246",1979-04-01,"PM","Philip Morris International","Consumer Staples"
"1247",1979-04-01,"PNW","Pinnacle West","Utilities"
"1248",1979-04-01,"PXD","Pioneer Natural Resources","Energy"
"1249",1979-04-01,"PNC","PNC Financial Services","Financials"
"1250",1979-04-01,"PPG","PPG Industries","Materials"
"1251",1979-04-01,"PPL","PPL Corporation","Utilities"
"1252",1979-04-01,"PFG","Principal Financial Group","Financials"
"1253",1979-04-01,"PG","Procter & Gamble","Consumer Staples"
"1254",1979-04-01,"PGR","Progressive Corporation","Financials"
"1255",1979-04-01,"PLD","Prologis","Real Estate"
"1256",1979-04-01,"PRU","Prudential Financial","Financials"
"1257",1979-04-01,"PEG","Public Service Enterprise Group","Utilities"
"1258",1979-04-01,"PSA","Public Storage","Real Estate"
"1259",1979-04-01,"PHM","PulteGroup","Consumer Discretionary"
"1260",1979-04-01,"PWR","Quanta Services","Industrials"
"1261",1979-04-01,"QCOM","Qualcomm","Information Technology"
"1262",1979-04-01,"DGX","Quest Diagnostics","Health Care"
"1263",1979-04-01,"RL","Ralph Lauren Corporation","Consumer Discretionary"
"1264",1979-04-01,"RTX","Raytheon Technologies","Industrials"
"1265",1979-04-01,"RF","Regions Financial Corporation","Financials"
"1266",1979-04-01,"RSG","Republic Services","Industrials"
"1267",1979-04-01,"RHI","Robert Half","Industrials"
"1268",1979-04-01,"ROK","Rockwell Automation","Industrials"
"1269",1979-04-01,"ROP","Roper Technologies","Industrials"
"1270",1979-04-01,"SPGI","S&P Global","Financials"
"1271",1979-04-01,"SLB","Schlumberger","Energy"
"1272",1979-04-01,"SEE","Sealed Air","Materials"
"1273",1979-04-01,"SRE","Sempra Energy","Utilities"
"1274",1979-04-01,"SHW","Sherwin-Williams","Materials"
"1275",1979-04-01,"SPG","Simon Property Group","Real Estate"
"1276",1979-04-01,"SJM","The J.M. Smucker Company","Consumer Staples"
"1277",1979-04-01,"SNA","Snap-on","Industrials"
"1278",1979-04-01,"SO","Southern Company","Utilities"
"1279",1979-04-01,"LUV","Southwest Airlines","Industrials"
"1280",1979-04-01,"SWK","Stanley Black & Decker","Industrials"
"1281",1979-04-01,"STT","State Street Corporation","Financials"
"1282",1979-04-01,"SYK","Stryker Corporation","Health Care"
"1283",1979-04-01,"SYY","Sysco","Consumer Staples"
"1284",1979-04-01,"TROW","T. Rowe Price","Financials"
"1285",1979-04-01,"TPR","Tapestry, Inc.","Consumer Discretionary"
"1286",1979-04-01,"TGT","Target Corporation","Consumer Discretionary"
"1287",1979-04-01,"TXN","Texas Instruments","Information Technology"
"1288",1979-04-01,"TXT","Textron","Industrials"
"1289",1979-04-01,"TMO","Thermo Fisher Scientific","Health Care"
"1290",1979-04-01,"TJX","TJX Companies","Consumer Discretionary"
"1291",1979-04-01,"TT","Trane Technologies","Industrials"
"1292",1979-04-01,"TRV","The Travelers Companies","Financials"
"1293",1979-04-01,"TFC","Truist","Financials"
"1294",1979-04-01,"TSN","Tyson Foods","Consumer Staples"
"1295",1979-04-01,"USB","U.S. Bank","Financials"
"1296",1979-04-01,"UNP","Union Pacific Corporation","Industrials"
"1297",1979-04-01,"UPS","United Parcel Service","Industrials"
"1298",1979-04-01,"UNH","UnitedHealth Group","Health Care"
"1299",1979-04-01,"VLO","Valero Energy","Energy"
"1300",1979-04-01,"VRSN","Verisign","Information Technology"
"1301",1979-04-01,"VZ","Verizon","Communication Services"
"1302",1979-04-01,"VFC","VF Corporation","Consumer Discretionary"
"1303",1979-04-01,"VTRS","Viatris","Health Care"
"1304",1979-04-01,"VNO","Vornado Realty Trust","Real Estate"
"1305",1979-04-01,"VMC","Vulcan Materials Company","Materials"
"1306",1979-04-01,"WBA","Walgreens Boots Alliance","Consumer Staples"
"1307",1979-04-01,"WMT","Walmart","Consumer Staples"
"1308",1979-04-01,"WBD","Warner Bros. Discovery","Communication Services"
"1309",1979-04-01,"WM","Waste Management","Industrials"
"1310",1979-04-01,"WAT","Waters Corporation","Health Care"
"1311",1979-04-01,"WEC","WEC Energy Group","Utilities"
"1312",1979-04-01,"WFC","Wells Fargo","Financials"
"1313",1979-04-01,"WELL","Welltower","Real Estate"
"1314",1979-04-01,"WDC","Western Digital","Information Technology"
"1315",1979-04-01,"WRK","WestRock","Materials"
"1316",1979-04-01,"WY","Weyerhaeuser","Real Estate"
"1317",1979-04-01,"WHR","Whirlpool Corporation","Consumer Discretionary"
"1318",1979-04-01,"WMB","Williams Companies","Energy"
"1319",1979-04-01,"WTW","Willis Towers Watson","Financials"
"1320",1979-04-01,"GWW","W. W. Grainger","Industrials"
"1321",1979-04-01,"WYNN","Wynn Resorts","Consumer Discretionary"
"1322",1979-04-01,"XEL","Xcel Energy","Utilities"
"1323",1979-04-01,"YUM","Yum! Brands","Consumer Discretionary"
"1324",1979-04-01,"ZBH","Zimmer Biomet","Health Care"
"1325",1979-04-01,"ZION","Zions Bancorporation","Financials"
"1326",1979-04-01,"UA/UAA","Under Armour",NA
"1327",1979-04-01,"PBCT","People's United Financial",NA
"1328",1979-04-01,"XLNX","Xilinx",NA
"1329",1979-04-01,"GPS","Gap Inc.",NA
"1330",1979-04-01,"LEG","Leggett & Platt",NA
"1331",1979-04-01,"WU","Western Union",NA
"1332",1979-04-01,"UNM","Unum",NA
"1333",1979-04-01,"NOV","Nov",NA
"1334",1979-04-01,"FLIR","FLIR Systems",NA
"1335",1979-04-01,"VAR","Varian Medical Systems",NA
"1336",1979-04-01,"FLS","Flowserve",NA
"1337",1979-04-01,"XRX","Xerox",NA
"1338",1979-04-01,"TIF","Tiffany & Co",NA
"1339",1979-04-01,"AIV","Apartment Investment & Management",NA
"1340",1979-04-01,"NBL","Noble Energy",NA
"1341",1979-04-01,"ETFC","E-Trade",NA
"1342",1979-04-01,"HRB","H&R Block",NA
"1343",1979-04-01,"KSS","Kohl's",NA
"1344",1979-04-01,"HOG","Harley-Davidson",NA
"1345",1979-04-01,"JWN","Nordstrom",NA
"1346",1979-04-01,"CPRI","Capri Holdings",NA
"1347",1979-04-01,"AGN","Allergan",NA
"1348",1979-04-01,"M","Macy's",NA
"1349",1979-04-01,"RTN","Raytheon Company",NA
"1350",1979-04-01,"STI","SunTrust Banks",NA
"1351",1979-04-01,"VIAB","Viacom",NA
"1352",1979-04-01,"CELG","Celgene",NA
"1353",1979-04-01,"JEF","Jefferies Financial Group",NA
"1354",1979-04-01,"TSS","TSYS",NA
"1355",1979-04-01,"APC","Anadarko Petroleum",NA
"1356",1979-04-01,"RHT","Red Hat",NA
"1357",1979-04-01,"LLL","L3 Technologies",NA
"1358",1979-04-01,"MAT","Mattel",NA
"1359",1979-04-01,"FLR","Fluor Corporation",NA
"1360",1979-04-01,"GT","The Goodyear Tire & Rubber Company",NA
"1361",1979-04-01,"PCG","Pacific Gas & Electric Company",NA
"1362",1979-04-01,"SCG","SCANA",NA
"1363",1979-04-01,"COL","Rockwell Collins",NA
"1364",1979-04-01,"AET","Aetna",NA
"1365",1979-04-01,"SRCL","Stericycle",NA
"1366",1979-04-01,"EQT","EQT",NA
"1367",1979-04-01,"CA","CA Technologies",NA
"1368",1979-04-01,"ANDV","Andeavor",NA
"1369",1979-04-01,"XL","XL Group",NA
"1370",1979-04-01,"DPS","Dr Pepper Snapple Group",NA
